"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M122T661",122.080993812789,122.080784330009,122.084257108457,661.277,643.379,674.107,23,15,25161976.1066856,9778261.48334233,5452229.30304209,8632383.99576187,9636275.44536591,11119799.4256926,7344339.59793752,7404399.71517182,8565442.30053075,7675840.74793748,6850318.09289581,8161409.23859592,8197052.79405212,13775227.9561575,7752044.3452602,6125148.10866664,8023740.29510003,7156259.7388672,30971162.8109142,8642877.75586277,9599665.42997742,11698818.1755303,8069763.47793494,6128530.00173177,8706686.97324581,18697464.4708854,5596070.79560814,8003717.12903431,8588418.85095624
"M122T122",122.09620790121,122.096086873356,122.096319413136,122.246,99.125,124.4,29,29,15177706.3307568,7394522.72005685,7248197.09786372,7097998.4391332,7376206.79104581,6751132.63229167,6968247.10228819,9833745.75891846,7451206.26402777,7807560.17516667,7666203.96538889,6697435.26490278,7798245.44639062,6888361.43163802,6860614.44291667,7968470.71396094,7726997.23569575,6619760.19351563,7822281.17220573,7365243.51208447,8463699.4695625,7384361.5921711,7403781.67331901,9034542.63291928,7522553.25665104,15077613.6516797,6720193.45438672,6835241.56177083,8556099.13757187
"M123T598",123.043862728108,123.04377031708,123.043976334219,598.163,595.988,615.506,29,28,13399153.2685799,2971310.02801173,6575000.32482184,7960437.58390314,9492432.94927034,6171677.98924371,24557069.9765417,4952870.72061808,8398656.65847218,6857585.00549404,5894364.0409635,7714845.46298865,10360149.4467281,9210604.71181645,27814074.6724998,5340369.76718319,8434691.29690112,4813264.77984842,6615068.36313752,10336311.4822782,8939325.00581248,5517362.8105769,34679854.5997361,6793285.76677081,9932135.13586242,12796294.4492046,4754414.44282532,4687060.03386978,7647502.38422657
"M123T603",123.055093376092,123.055037288093,123.055146973898,602.9,600.34,606.077,28,28,29305020.9558755,20538052.8378862,28981179.1076875,46568088.7724998,56425338.3043174,43344841.482574,36240736.8052603,35288994.4406512,24410296.171226,34862471.8421731,33976634.2749348,56289478.7190313,78175515.5597428,48442918.2686488,25742507.680375,33278514.2076295,32690934.5701805,30798885.6332897,29437601.4682327,63254389.9254002,64837975.0407916,36166370.0817629,25927522.6442107,42879966.5868941,27842461.0449755,31710962.2233239,2287871.92777793,34816314.1482408,45008755.8614296
"M123T159",123.055075096726,123.055026082226,123.055136609469,158.623,157.472,168.738,27,27,1103595.0244,96545841.0309845,47206262.7010859,46238523.0223398,92859366.8331759,334924035.341625,18476896.6633516,61548156.0506563,110934426.215351,232056716.35625,60143976.0618125,101283136.2675,65797560.6253713,185789063.117563,21692975.679375,94431028.1431563,158981118.1475,63696665.09725,48120301.1562578,123479032.531055,103761921.042,210330575.237953,16408257.4827578,42785087.9539375,122525564.282742,100339144.414431,943268.314569712,296689166.0075,166373183.35332
"M123T249",123.055092358173,123.054953840481,123.055168197098,249.114,227.081,286.329,43,26,17193418.2869339,256041003.32759,129174702.108571,100467386.278978,185082326.83575,894856150.662857,28227881.97075,213367283.236911,340909020.394999,669495493.923,176087139.346476,252960206.947714,109109327.21579,530016874.285715,33610623.7646026,294079211.56,476669601.24943,244549909.305,160511124.726217,264213985.377375,232032725.626902,698879142.056875,27990114.114683,105248501.77221,356467059.643179,10081116.458974,463902.35035336,739422317.528572,460778054.5875
"M123T192",123.055102638405,123.054949645231,123.055139338876,191.6275,176.386,218.996,26,17,142764371.311259,55877294.1017777,33862262.7011668,34456806.7725415,46715022.6490833,944529913.224463,12218300.2142409,42766391.3997273,303718817.03688,148465897.936222,44844807.1915474,80996030.8329449,45054034.7139902,126711734.2464,14953201.0537541,67564097.8113956,72992949.4912499,31080079.3872857,35716828.7530915,211517645.103757,158621292.3672,124364924.6,12174206.4207878,28715377.5455559,294584048.28378,41295076.6828333,1044052.84412991,502402324.727444,160782708.7575
"M123T109",123.080231247406,123.080186484473,123.080338443572,109.459,102.506,134.062,35,25,2277704.81314321,2445432.50439195,1789125.55098038,2166088.91280469,2905365.09403318,2089149.04280469,4593337.27119675,4772234.63567496,3273810.59077373,4564481.35125632,2437985.95254102,1700495.68783929,1693005.12496652,4947436.62643628,1215037.27893025,1966599.05511024,1899631.9933125,1607972.39926853,1535521.54830208,4019022.96063068,1494659.26112891,1387450.93756856,2231046.85813026,1766931.24014583,3728822.01609665,717278.107419643,1159530.94354065,4012472.36700465,3103005.40578591
"M123T765",123.084358726593,123.08413182352,123.084617166105,765.479,724.641,771.201,31,26,4995342.8491993,3306711.96360785,1309358.95305274,2214307.79110809,2269853.59492706,2720725.71186525,2583156.93885909,1203260.53482464,2789483.97184602,1883769.90537847,3385464.20326408,2523761.38491556,2240163.60805929,3214790.55504152,8892066.70763674,1310037.03950892,2454759.04060561,2549347.26522114,948715.405710928,2152734.0415714,2135303.13313476,2447594.51547677,2174657.42704058,3200821.63150076,4693108.35048753,6301422.84078979,1729887.35981825,2011709.75894401,2621750.00329074
"M124T249",124.058444135287,124.058370668884,124.058602569165,248.631,229.166,262.186,31,23,16485406.6262054,16036801.4469978,9206030.47271874,7827888.31804689,12515032.4565312,53920320.2389821,7312072.18583189,12778587.8479297,20711746.1022499,54179196.7549587,12036185.1572978,16703310.3637332,7999024.0443527,32161626.8400804,7163333.30225382,19809359.4853516,30601855.6634777,16610171.5040625,9944572.43007814,16834531.5594824,14661713.0275714,46322195.900625,7395722.10429805,7191309.23029468,22448495.1983036,31342992.5849991,30497534.8482857,51530099.2383929,27523557.8515983
"M124T603",124.058442675729,124.058356641776,124.058538215608,602.911,600.583,614.22,23,21,9856193.40996122,1485084.7924485,2002113.04664583,3960102.23679827,3684212.1345948,2082987.72807685,1701197.11293039,923477.047287947,1038774.07891406,2132541.78315971,2956341.02808052,3477471.89242578,3117504.12301564,3710995.70203608,1945739.34924968,1469830.50143202,3548223.34886227,2202649.83527645,3873786.37374373,5870737.50638526,3290952.56706412,3145119.13722194,3522804.82293892,3847922.26023273,1221090.13172321,2258809.60409237,3127100.50992661,2151302.3510764,2913961.7598718
"M124T159",124.058419627913,124.058246767911,124.058716616862,158.622,157.472,168.738,24,23,20199150.3731346,6563166.54945536,2276932.25985624,3166889.65930843,4403239.94187501,21050297.3439107,418074.665637016,3807712.6055,7240845.84885601,14191556.9062634,3824940.00342523,6098149.82107141,3987455.44552149,11460619.019961,1325367.90276563,5636162.21488393,9959727.23357143,4005152.80009375,6312593.65284579,7742826.00859373,7094075.91552679,13099128.9567363,670647.842240334,2595400.35333333,7603807.03558926,7088710.91496876,9237937.12838364,16475357.6280937,10269282.5835
"M124T767",124.085288475553,124.08522382803,124.085334516668,766.556,747.442,770.1,17,17,1747586.92223056,480419.245534939,2397352.08351262,300808.530751709,2772880.43492794,400216.764693754,347885.289735549,2230326.31979609,424934.03623611,1908687.49313866,2222792.93067884,384457.249144356,321329.838955471,418997.24728638,1303202.10210938,1970625.09773934,297160.68271416,424335.055105346,2518186.91451751,306929.142789552,3025824.6458381,336339.35312588,262847.85528955,2460839.96294861,690478.348391899,2581899.94922161,1434242.16789479,195675.166861979,378436.922067091
"M124T1942",124.086702820971,124.086663799274,124.086759769356,1941.78,1923.94,1952.21,28,17,59967013.749408,62090905.7610085,43048776.5200009,56814970.7516202,59307506.7611084,54106904.6437503,107439308.101765,50196417.5742845,169865702.97077,31971983.6757144,65705530.7084073,41127286.7866666,59553238.4658508,60752768.207959,90704500.4692861,56497301.3325004,68820177.5356445,49413530.1771429,61130637.0000666,58616106.117587,60908152.4517822,163115818.013077,129761223.36125,50879369.2099999,136401432.405455,119237206.900682,64793726.9925537,69259699.9349996,79147268.0988887
"M124T326",124.086733178197,124.086560295828,124.086756665458,326.177,316.805,338.999,16,15,180922216.06027,225762231.846047,216111650.022279,42478138.60675,285094183.213192,230907288.188125,279866321.21039,240408254.961109,362567520.397275,232028543.232582,36732220.7264375,182455037.643615,151650074.313653,223647125.241753,185052006.450035,252809480.283306,121824100.177044,15756064.86575,240692687.306291,184676513.849944,276221334.244328,358746231.664477,272772637.291697,240745286.803535,226114900.476898,321681818.482421,56288946.6147785,203194341.097768,29159642.358
"M125T710",124.999417071062,124.998886024973,124.999734364419,710.42,703.219,727.944,35,27,62428092.2330626,11691281.5485894,1121054.34450456,3579634.01691666,99633529.8777831,10251155.7311988,37731753.8183707,1110781.43667114,34743436.4309385,26016355.9262954,1216924.4122788,3055166.77574747,74096929.2077107,7097316.55599374,55444242.9424774,855826.362544271,27098770.4812015,14877883.3121095,577163.028143156,76068557.9946386,73183976.0861507,6229507.71372068,44293642.2183624,1122495.33667319,37987322.7487625,50451788.1388953,1378066.34639579,8993970.74059243,6369644.54117018
"M126T655_1",126.008469562125,126.005728031462,126.010731248192,654.629,650.92,656.513,19,19,258328267.766015,1439934.35709722,3453368.23864651,3523455.87839397,2443299.54398222,3483812982.29702,948716220.058849,4362182.58239533,3028719.63621855,2968775.68834836,3185065.47485227,3004032.30943091,2137312377.37456,1532871.1296243,593844.592201167,4330345478.53882,3628776.74315451,1806478.68414754,2514357.68049894,2386271621.77382,1224281.30366427,2040078.76219238,956249279.231818,3745749.68176029,3532640.52625151,253856368.781009,188436.288803995,3148074909.94263,2267435.36014346
"M126T684",126.021761354328,126.021716903401,126.021911719798,684.4745,668.984,704.72,70,26,1071232.7572501,8079752.55166407,57632775.8142495,53854315.1097838,20949105.2312813,56398016.6332917,7544683.07696877,51191870.0488123,60280406.1048079,19051764.7585177,46261051.2636667,37956858.046406,25341946.453302,13239786.0605034,4354099.26092581,45326096.3120002,50718168.4870205,10786943.8660157,43384701.9047779,37924573.5509498,30086457.527384,37351814.6410938,4831663.67901954,42678823.48975,61484970.3386542,1421774.43387043,47541.7534320354,48409371.7465625,36619953.5011667
"M126T653",126.021712598404,126.021638283259,126.021804642303,653.49,620.322,659.044,37,29,304177169.389798,1811309125.78798,5154923619.49091,5511711281.15998,2801455982.66399,3504496179.61892,940127183.792328,4619728138.89666,3671945432.54399,3860832000.79999,4885854470.02824,5035860580.72806,2116437474.82081,2748089051.82542,907589511.618997,4490871207.89235,3649957263.22256,2332456205.82274,4618007790.97624,2429629963.13801,2165960670.9188,2713790139.92999,991186548.333333,4538784313.04918,3808996311.91417,252174388.800446,1184351.83440488,3351579651.25201,2545218520.26402
"M126T719",126.021761716134,126.02164214051,126.021784966004,718.64,709.016,729.585,23,18,118702.729777495,1337275.55179687,22301548.0912158,12233487.6171161,1880715.166075,3990009.74143124,5932621.47856249,7670311.76434708,32418267.3845181,6149893.62723578,6141556.27259211,8230018.23379347,1513842.28782812,2940768.64200751,1470638.89888795,6088814.92923048,3537598.85408987,7096707.40673127,14936304.1921153,1492536.49938023,1933494.39472461,3025332.14839455,406434.105908394,6892736.40133207,5742254.26633853,0,85001.4926261173,2285856.5003305,1692805.54400126
"M126T518",126.021744328251,126.021614726061,126.021789878003,518.398,516.589,520.429,17,17,0,373329.353948593,1658201.82582967,1397628.10191193,639134.380683594,1022223.20085511,254692.630821679,1347913.95028752,770672.898336801,767973.685873637,1809298.68903586,1373081.84037287,253115.491119623,925489.641952147,213611.985422313,1873445.52108752,795266.227669239,299343.67852926,1742066.00434994,392704.236541574,515190.0752682,735294.148135653,197065.820685595,1853914.70272706,1004206.53774252,74572.4139890671,35011.1490331739,620238.920631289,662527.64784239
