"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M476T244",476.305977490122,476.305823912313,476.306177333198,244.291,243.103,247.182,25,25,NA,5684268.4687216,NA,2501689.42748145,2722058.98175,3827734.74309063,2357715.084375,2941501.24007421,3484980.78402187,4216773.80676989,3586941.00549459,2816667.74107031,2484933.43341309,3342961.29236539,2631212.70552083,3997833.2921875,3477044.6559304,1757398.02763672,3204795.97685312,2850167.44713594,2765944.85724219,3352107.58230981,2736422.24544609,2954024.62259635,2726853.15743125,NA,NA,2210382.78366518,2765359.04194336
"M477T2034",476.717543457519,476.717282715362,476.717762645803,2033.785,2023.09,2040.16,58,22,NA,403347.177278641,1051803.18018751,655587.81640625,NA,NA,1124075.64234374,952741.763020833,1730896.52943754,4952224.26808587,NA,906039.14332811,795312.864281249,140087.00900391,928508.484749981,1495969.06604166,1760339.49659372,1482785.36982143,1017493.50671877,1531828.76975961,947448.761364592,241663.617708332,1118989.24499999,1536544.3032129,2697344.35666665,NA,NA,NA,863540.046249984
"M477T2011",476.717512422236,476.717347298191,476.71780532821,2011.4,1998.54,2022.21,60,21,NA,600472.696788189,8340671.48537427,220121.867109382,NA,NA,1239227.09015624,1102127.2459375,2734758.44177737,4552144.77267859,10899584.4807629,736796.617499982,508353.184179684,175889.275647322,2620713.71651044,1162323.43406249,NA,1594978.82167412,1351333.47783483,651352.819250008,925014.214843749,NA,1433756.24154299,1644696.27668943,6225715.63208331,NA,NA,NA,1629207.15940624
"M477T1977",476.717551189323,476.717337815831,476.717787270621,1976.56,1954.39,1997.56,107,23,NA,1400399.307608,1718922.26785714,789663.440820307,NA,NA,1345780.04140623,915094.220250017,2489187.61406252,3891379.32031248,1896264.30475447,764007.240885407,1197316.63054688,192566.147375837,1831625.54992185,1312738.56999999,2816694.9075,1964982.85691403,2069565.16017044,960596.493582589,554786.327539061,211726.602363278,1709915.01230467,1341874.60095056,6052283.14413462,NA,NA,NA,1328621.39
"M477T1933",476.717572102933,476.717335359251,476.717804817274,1933.2,1905.73,1953.95,104,23,NA,614975.327857146,1360140.13799997,963147.051160717,NA,NA,1331785.95112502,2905847.88826172,1701929.35031253,4353073.59708333,1269130.62695314,768769.741874992,3740457.81160157,981169.915103643,2070455.29605471,1969592.21802086,6245684.61525396,1818025.70290176,2017059.30945311,874875.969049469,1071212.36769232,305209.069609375,1596482.81964282,2424152.61601563,10427614.0345924,NA,NA,NA,2165879.8053409
"M477T1838",476.717596652622,476.717413542689,476.717842606588,1838.13,1820.45,1855.97,77,23,NA,937352.297109382,2762704.68579859,1807055.38831379,NA,NA,2907665.84645832,1352851.27162503,2639198.67800003,5446735.64039069,2551595.3544643,6044994.56916667,769079.659583332,414825.551319765,1734630.85937497,1773904.92523438,3625709.92977679,2459523.05015628,1855004.45101561,1649823.19487847,1030401.1029375,430190.658750002,2912267.27890625,2582835.7815799,2733338.4726563,NA,NA,NA,2118863.69519532
"M477T1712",476.717604749178,476.717368032005,476.717895205712,1711.86,1695.4,1727.1,61,23,NA,1899207.67213544,6925674.10579326,1597079.72052083,NA,NA,3542585.78562496,5318843.2440885,5662231.1636607,7518598.53298608,4176256.19785724,2247011.22673831,1248403.62578123,1062892.90028318,5117045.17285164,12205704.3586659,5628251.2757143,3488724.11785716,3037094.14062497,4019588.26125,5525213.23966794,908631.062083323,4066145.01535715,4558038.04218743,7648356.59156258,NA,NA,NA,2571269.86265627
"M477T1683",476.717622827797,476.717446908286,476.717885882538,1682.65,1671.14,1694.25,50,23,NA,3054831.15957029,7500356.86750006,4944006.23857423,NA,NA,4607661.93468749,4181811.69285717,6051141.29666662,4462290.36000007,5788986.76874992,3901299.1974519,1564929.66666666,1462875.27421872,5447121.36875003,5608610.60833341,6362501.45410716,2980715.32799997,3180636.22524996,2051489.11062498,2166888.15111115,4965978.87634508,9782075.68874987,4986034.7830356,11712885.7292046,NA,NA,NA,3782141.7440625
"M477T1656",476.717629655741,476.717477674699,476.717876768186,1655.71,1639.24,1669.69,57,23,NA,4803087.84838235,5479506.41062499,3130967.33781248,NA,NA,25252996.7571737,5465730.93964286,12048383.6263637,6929013.25767859,11322981.497009,2317210.72916667,3497933.71906252,3137989.67990052,10760907.1509998,6530593.89937493,6694283.18812512,3786980.21296872,12539634.4327304,3981208.51678126,3588858.02586538,2013426.67328123,6263768.88468768,7134725.22898429,18572657.8301953,NA,NA,NA,3484055.37863841
"M477T1874",476.717603971152,476.717401653098,476.717744082871,1874.24,1859.09,1888.5,60,23,NA,1978662.97931743,2777198.22612852,1657501.99170455,NA,NA,3763467.02122768,1479468.35000004,4247158.04146876,4715478.52125002,2329670.81752232,1291016.25583333,668700.04673177,343069.456853023,2504596.8980469,4235953.45796051,4077111.78194451,1999330.35401787,3730356.39142581,1662976.83121875,2084007.62235085,388316.752232152,1638192.20395832,1885716.78816966,3982305.18035717,NA,NA,NA,3543198.97895834
"M477T1546",476.717575301452,476.717357727926,476.717810225246,1545.85,1525.22,1564.73,72,23,NA,3784124.91234374,10256009.9959998,3165936.28804683,NA,NA,14440515.380714,20723209.8211608,10218303.83125,6704635.74104164,12097538.9482144,4141447.36328121,2311044.14681244,8274882.66581591,34109603.9683333,15422760.30225,7005207.36125008,3780808.6325893,11357739.9035712,2742121.26234373,2555581.40296874,4575413.58984379,10767483.8404169,19573459.6754547,14526500.2122222,NA,NA,NA,33948909.6667969
"M477T1802",476.717618300101,476.717446137958,476.717808636312,1802.12,1788.02,1819.67,58,23,NA,1013278.65734375,3351190.73579859,1593150.50651041,NA,NA,3825877.55506252,1300701.4249219,5840945.74005676,20428654.9194758,3352393.16093745,1075096.30429687,1334644.0619375,906353.766412757,8454567.22529207,2715322.02722226,10207454.1010313,1937709.04118747,1916633.45052083,2115033.68099433,2214545.04464638,606046.676953121,3133891.6294097,2495579.45892857,3704682.84262496,NA,NA,NA,1507939.75476564
"M477T1579",476.717644241768,476.717433799579,476.717840637017,1578.835,1565.78,1593.42,50,21,NA,3113916.17820315,8921511.86479163,4948466.81824519,NA,NA,11635595.4567857,21733139.9270237,13043894.5945833,6824237.40395828,15201864.4910797,3813913.61738285,2440099.59921875,2435214.39287497,22218407.8045002,12539478.077625,18769083.8238751,NA,10577516.9582641,2769272.75203125,6437233.15042965,2749512.73500003,13114045.4784722,11049713.3441408,10632981.2805002,NA,NA,NA,NA
"M477T1760",476.717609248163,476.717286744758,476.717825861406,1759.55,1743.49,1775.16,57,23,NA,1156157.0095759,5094884.69546881,1610831.49902345,NA,NA,4085959.30062497,15265016.958963,3820355.70265626,5199439.49107149,2869204.39151041,1511692.68767857,5399413.26523959,612874.25543621,21460223.8804687,2289638.48624999,3862765.86281247,2730199.73785715,2786865.07091513,1299754.20234373,981941.994427072,1074012.74827344,3015617.85107143,2935629.3348959,4964066.49374999,NA,NA,NA,3634741.92054039
"M477T1898",476.717619462525,476.717381440164,476.717737492934,1898.34,1889.54,1904.61,28,19,NA,1165722.05513022,2270847.24291012,981913.819218754,NA,NA,NA,3780219.61046443,3790222.61472223,7075170.19756255,1609459.67643753,NA,1023553.77468751,308687.893984369,NA,2634278.49328127,4034658.1109722,2407969.43156249,1734388.77232144,1462304.71400173,715113.325107427,810233.349965279,1303510.13362497,NA,4898524.83999997,NA,NA,NA,1458764.28375
"M477T1418",476.717481816344,476.717286491858,476.717751592461,1417.96,1379.3,1451.37,99,25,NA,3326434.51339288,16115513.9454169,2893976.72356253,NA,4699969.19652775,19628722.3640624,80317600.018608,17158153.6869448,36408397.8533336,15676291.2304684,4113094.85401037,2370396.41600003,4835104.23804683,54306884.21226,67366511.4860283,16184227.5492188,47848962.4625736,16154359.9790276,4611747.02174987,4202215.74620538,8344866.09272715,17618636.2352083,17849568.2096253,28690827.6439282,49683807.6206004,NA,NA,8275572.96696426
"M477T1624",476.717617764372,476.717470179538,476.717835790965,1624,1610.82,1637.08,45,21,NA,2486525.39624995,48692556.6354878,7251478.02793744,NA,NA,8545412.80607147,7277771.03187497,10050702.915,7515077.74464292,9726535.5985418,3371289.01999998,8474522.78999998,3480126.89097219,13238236.3874999,11451250.1399999,16222483.4129689,NA,41524045.3544206,5143806.49052091,3017916.84709816,2916395.03651785,15716841.9525,10245267.6482141,11556199.7917186,NA,NA,NA,NA
"M477T1781",476.717586219074,476.717388642997,476.717813613203,1780.51,1776.14,1786.76,20,18,NA,2105306.40480207,2684542.36458333,1233667.85235677,NA,NA,8570818.4398651,2589258.55900393,4246552.7525,5090481.30245538,3311710.77601565,1766463.93880207,1360679.37896485,723229.757578133,NA,3227516.38828131,18675331.873024,4428567.71555288,4614647.25866067,1943013.80395832,1473524.48374999,NA,NA,NA,5499065.70000006,NA,NA,NA,NA
"M477T1735",476.71761947979,476.717420480468,476.717840266143,1735.24,1728.16,1742.3,26,20,NA,1349565.76499997,9011848.60164473,8094213.19952714,NA,NA,NA,NA,5721939.80703119,4883351.88135413,2805391.24381245,2368784.30129684,1138175.08349998,1060626.18749999,NA,3159951.68303571,5250574.50714289,5651608.73502403,2658967.67624997,1717024.1484375,1086643.85500003,1640200.90225961,13465487.3860938,4489049.03333331,4662529.85249993,NA,NA,NA,5454537.48164063
"M477T1602",476.717616268296,476.717517140789,476.71783081331,1601.69,1593.88,1609.8,28,20,NA,2648625.40546882,NA,3272970.79687497,NA,2182341.9698437,10320799.7812498,NA,10188136.560625,6530262.48218753,45691711.7884741,3723127.80171881,2656648.20709823,3374063.1433594,8391394.65937498,7274060.0625,12502796.6112499,55545045.4458024,NA,3856317.90781244,3194634.23984376,3206898.89732143,11993483.2921873,6616171.72712488,19939127.1200002,NA,NA,NA,NA
"M477T1501",476.717542127813,476.717366204208,476.717790694697,1501.305,1476.95,1524.26,72,23,NA,12737476.7698273,17484045.0282144,1830555.09039062,NA,3876606.57875,13909830.2946429,8188827.70312502,19282583.6875,14064023.6597499,9234466.2300002,5019582.04662949,2295238.20458332,17444166.3365,13756799.745,15432062.114643,26858914.4815832,3312418.72887494,44155808.6032609,2018544.74309896,1805069.15691965,5888282.7550893,15714418.7804169,31665336.1803336,20393387.6737501,NA,NA,NA,NA
"M477T1464",476.717519091044,476.717363364418,476.717750206287,1463.515,1452.43,1473.21,36,21,NA,4381896.04161454,31608700.7836539,1408794.09218753,NA,NA,13841775.2812501,NA,30730146.3866965,9483042.0500003,NA,2214698.26625005,1256060.26660716,2864635.99875007,14589773.6446428,48159323.5678977,30980217.22875,4028514.71400008,34309994.7154413,4555055.22198958,2530798.41383524,5989369.75571415,9920114.75124999,15027707.5898215,15065561.59875,NA,NA,NA,3661021.61660717
"M477T1364",476.717631186415,476.717459856319,476.717770173407,1363.98,1331.09,1376.16,26,18,NA,NA,2834784.40359375,1028522.97617187,NA,NA,744297.221867682,803208.201328122,1268201.00114746,4068920.14456641,730843.469134108,NA,1533822.50218748,1072318.85914063,990477.066018873,879519.854962704,763268.026536452,1116455.09625001,2646412.88310545,NA,NA,NA,1077440.26406251,2764484.39310468,1151298.93835939,NA,NA,NA,10808469.4375001
"M477T629",476.797715998872,476.79750227573,476.797971842861,628.67,621.523,640.272,22,16,221508.177050001,438557.135697914,NA,851171.348634115,1049160.21390469,NA,693305.003454239,314707.853426513,NA,3010627.96700002,684506.489955568,894995.724510418,601731.71374219,NA,NA,286517.138188284,NA,714970.217773437,382928.990006078,1363625.45246576,484303.800878581,NA,NA,603866.077412114,NA,NA,NA,NA,NA
"M477T244",477.309341395502,477.309029834206,477.309861458349,244.3255,229.645,246.008,26,22,NA,958797.839555991,505895.874695312,544431.619155134,510941.437052491,768661.125554809,596044.739199805,514815.400257811,543789.237170758,619338.408978516,550824.536518772,469782.281348771,664994.254205966,622645.655679932,NA,1005153.65734336,567553.488694335,289636.142833333,615462.316510419,553949.224080078,NA,527569.281051898,NA,494396.177563476,369361.61973763,NA,NA,672195.809460937,NA
"M478T347",478.292414198069,478.292218193463,478.292605284289,347.1665,335.278,350.749,38,25,NA,1105742.72594531,2379701.33996876,20422734.2023704,14252684.6297578,6462965.48312501,13731403.0177009,3464872.28614236,6291204.01148436,1927412.63961719,3397978.39015442,5564940.66722731,15647482.950648,4735893.0305541,23048401.8088385,2346268.08772221,6565712.66011675,NA,2733784.01235,12211045.543125,9833724.19590909,7552867.26471251,7886685.43513126,6086728.77458334,10119528.6754724,NA,NA,4500464.25407811,6062946.88230272
"M478T345",478.32855782948,478.328045905086,478.32895659126,344.7315,341.248,348.279,26,26,NA,3674843.87713707,7934165.13672794,18059193.5370475,25511772.4221375,21428767.1635382,19647624.0038889,6374692.36884814,24064285.3787625,10390793.5744594,6347928.02093921,10631051.2800121,26526656.316875,13043830.5617969,15711963.2464583,5354574.01051612,14780180.9949062,4019599.99090909,4377690.62638933,32311838.6379884,22013979.8025938,19049427.8059031,19584045.4966934,6993526.51661621,20499824.7379952,NA,NA,14610707.3677054,17518240.5136206
"M479T2033",478.715725223687,478.715521421712,478.716013326992,2032.85,2022.92,2040.16,40,18,NA,371541.803541434,934462.723333329,NA,NA,NA,560332.072265625,977727.159205724,942690.734910715,2101850.32093747,637208.147845984,634318.454221048,NA,NA,746270.893776037,587662.111647131,946523.538169648,640862.666294644,787922.737004206,286197.347795759,NA,NA,509986.448030136,575760.428359374,1181109.32906251,NA,NA,NA,888137.755419921
"M479T1945",478.715729014316,478.715441427819,478.716195196361,1945.02,1931.1,1956.3,44,18,NA,260772.681538089,1058051.94624644,NA,NA,NA,774376.888784717,438653.85453126,1118583.83616072,2300605.02792971,1738195.59151884,1402427.10227273,NA,NA,632331.835959807,680001.755507803,951767.442838538,530099.246085924,464232.775781259,316214.01948242,NA,NA,618224.126953125,627114.603522148,1003368.11595315,NA,NA,NA,554300.378601074
"M479T1823",478.715774103728,478.715631041804,478.716008693396,1822.9,1812.31,1834.75,36,18,NA,598367.092451924,833766.862499996,NA,NA,NA,966862.708437504,803125.663643973,9272844.51154923,1681214.68125,3281479.48755208,518332.454301764,NA,NA,897844.912265626,977872.257949227,2598542.10575721,330735.381406272,1677038.08499442,694441.707835936,NA,NA,967823.333652352,3135227.14930339,3459353.33997769,NA,NA,NA,980749.101093749
"M479T1773",478.715787023299,478.715570734627,478.716074376008,1772.635,1760.9,1787.84,44,18,NA,1541302.21541594,1197543.71453124,NA,NA,NA,2473796.76478795,892898.226607144,1838198.86410715,1549779.64171873,1766813.73679688,513530.84210937,NA,NA,2104102.44611331,816630.299546865,1754201.8575893,1471291.07625,971897.95083336,739564.926894538,NA,NA,6864350.32435977,5153613.2725,1989260.23812498,NA,NA,NA,963662.347968753
"M479T1682",478.715779978313,478.715531303725,478.716086857573,1682.2,1674.97,1689.62,23,15,NA,NA,NA,NA,NA,NA,NA,1679665.87499997,11310331.3752822,2731502.74124998,2928815.00217188,1082032.79473633,NA,NA,2105460.46822916,2173569.38097222,2050697.88725003,1649870.26395087,10167464.1737538,1591008.91992186,NA,NA,2129489.32287949,1785734.96979166,2254917.48862496,NA,NA,NA,1341822.52875
"M479T1876",478.715769660839,478.715557228696,478.715978530114,1875.64,1862.3,1888.76,40,18,NA,317736.754477534,1094431.8626389,NA,NA,NA,835468.062220982,616762.757561387,1287107.73772319,2365475.96102435,1025604.83374022,774852.747611608,NA,NA,1172587.57776562,566178.779812511,965718.767062526,595084.156289071,862313.024038073,814828.058924276,NA,NA,870796.359584969,904505.943808601,1186601.66229686,NA,NA,NA,895837.423203123
"M479T1802",478.715756071645,478.715580714554,478.71601167618,1801.88,1790.32,1811.46,33,16,NA,525557.810118966,825956.137122393,NA,NA,NA,1225493.36006837,1640317.11199951,NA,1417229.49131248,878389.790250016,3133153.69532608,NA,NA,996312.825520833,1275117.31621094,1325085.64536457,611220.257421881,992945.494218758,860872.908181807,NA,NA,1028873.06044643,NA,1741054.7103125,NA,NA,NA,1136374.79132031
"M479T1899",478.715772115047,478.715607028152,478.716118014967,1899.38,1889.54,1909.29,30,16,NA,NA,893492.484697252,NA,NA,NA,3595959.72478463,587247.361188616,905670.158765649,2094520.51491073,886037.129910715,345808.961216518,NA,NA,707709.841666663,NA,965898.079500012,2378943.94623906,724960.639687501,379346.310546875,NA,NA,780103.875966809,1012654.47118055,1469849.07666666,NA,NA,NA,485441.186178388
"M479T1920",478.715723249812,478.715561526699,478.716022391321,1920.05,1909.52,1929.5,29,17,NA,357591.966742188,1289792.28426757,NA,NA,NA,NA,523502.145833331,1136872.71140623,2573410.13611109,2962819.35114954,354259.895361332,NA,NA,894152.433398434,3888362.10039063,4965750.72601816,806940.320131843,989034.920613287,584909.929999997,NA,NA,632799.769185252,1184819.67577149,4513043.7597962,NA,NA,NA,1126888.76294643
"M479T1849",478.71573804058,478.715601491994,478.716032146701,1849.45,1838.16,1859.66,33,18,NA,365196.97871093,549132.539589852,NA,NA,NA,777140.356106764,900917.982317702,1334081.00508929,1942861.67160716,3221088.37961804,635981.688540484,NA,NA,904419.245625001,2228271.74419642,1922704.68779514,2754563.82773438,939070.404622392,1212617.00572048,NA,NA,942094.244826403,896596.962053571,1524659.69953124,NA,NA,NA,678588.131785716
"M479T1696",478.715809791997,478.715577712375,478.716088896175,1696.17,1693.04,1702.37,18,16,NA,2498954.23986778,5734546.25076088,NA,NA,NA,9986302.49293074,2062168.89328126,NA,1756818.53243747,4636621.0316493,1252347.94960228,NA,NA,2744564.19435933,2356960.30099433,1962207.41643748,2495778.11390627,NA,881954.160156235,NA,NA,2233600.28062501,2184351.6027344,3858897.05902783,NA,NA,NA,1045808.12520834
"M479T1514",478.715675168855,478.715513194251,478.715880552597,1514.05,1497.98,1524.68,37,17,NA,1211373.81720983,NA,NA,NA,NA,8208993.80166664,5357802.65044649,4441691.32125007,2668069.53241074,26069675.8347426,902915.553515611,NA,NA,16040808.6651316,5331420.83906247,12202404.0417969,1732241.38785715,4085864.21549996,3697890.23390624,NA,2613520.76090277,9416965.25423067,NA,4951069.59374997,NA,NA,NA,1615996.56442383
"M479T1733",478.715752010513,478.715550284787,478.715980814992,1732.89,1723.44,1742.37,27,17,NA,690885.83157553,4107573.02922621,NA,NA,NA,1875420.90573784,3922491.52110084,2384380.58955076,2897613.81104171,1192296.86337498,781425.969057627,NA,NA,3617711.19335937,1195603.78800784,11202209.0439405,1107585.58321614,1008849.74531248,980363.344670132,NA,NA,5260795.88017811,1301303.02166666,3900835.46531249,NA,NA,NA,NA
"M479T1713",478.715772873605,478.715569520613,478.716032859036,1713.01,1704.78,1722.32,25,16,NA,844371.519192702,1497096.23236983,NA,NA,NA,1211300.79062502,1423888.64059152,5920157.16666117,2010064.65041667,1217028.90685935,579825.264093739,NA,NA,1923094.75921876,2024173.09907813,NA,1056542.29703127,1926489.94710068,945861.588281235,NA,NA,NA,4368204.53015626,2706804.83531244,NA,NA,NA,1587507.92560937
"M479T1535",478.715744335004,478.715569935169,478.715927813767,1534.515,1525.93,1544.72,22,16,NA,2413767.67734374,41816341.28175,NA,NA,NA,16050936.8060626,5501193.24562506,6221940.26093759,1844030.42229167,NA,1772235.20646482,NA,NA,NA,7978556.78806809,6794534.584375,1342557.37687498,7809256.40684903,1197677.21835937,NA,NA,4009957.02168741,5531511.07937501,11401217.5753125,NA,NA,NA,1617029.34150003
"M479T1417",478.715611647621,478.715377316073,478.715896443755,1416.71,1400.94,1433.35,33,21,NA,1250679.37500001,7487136.86906248,NA,NA,3788609.53386282,31294089.7397718,6118302.49479167,32416677.1553015,65428393.8537906,37056926.9996491,3533162.48381252,NA,4686641.34391337,4317477.32729163,5907299.578125,10837661.9709375,21292894.7896449,25539220.2525781,9091087.48142045,NA,2583149.14267581,4270268.07499999,26257188.736496,27859527.7295936,NA,NA,NA,1769378.85234377
"M479T1489",478.71569921547,478.715460219561,478.71583874452,1488.62,1480.34,1496.3,20,18,NA,1493235.68732423,7274388.329107,NA,NA,7934659.86117189,4337256.17812493,NA,6467704.84785701,4509421.61218757,5952925.66541662,1251691.58917968,NA,NA,9040114.17562504,7569174.2428124,NA,4974000.2139844,6037764.37875004,845675.031666662,NA,2305354.52693755,5194107.99624999,23541468.4558036,9213055.75125004,NA,NA,NA,1403075.09477679
"M479T1569",478.715772955831,478.715551832926,478.715961327839,1569.46,1561.97,1577.31,20,15,NA,1161271.59585935,NA,NA,NA,NA,5263741.99196433,6076323.21898435,5736576.39750004,2332049.61414062,3655621.59937496,3167340.18783089,NA,NA,7101565.15875002,4257723.59553574,12019747.9514339,1429146.3346875,4888643.86451386,6045334.97459561,NA,NA,7126969.91204552,NA,6368121.11933603,NA,NA,NA,NA
"M479T1468",478.715686104028,478.715457005925,478.715861845343,1467.77,1453.34,1479.06,29,17,NA,1663636.44704688,16646478.1494141,NA,NA,NA,NA,9442691.65192296,8609358.63937498,3930947.97468749,9104043.12187517,837146.708750023,NA,NA,9797269.89802072,22788714.6227999,17849089.2968182,1528801.51606247,7433578.97484365,1119796.49497768,NA,2658811.51004464,6904314.67980119,NA,11269346.3483854,NA,NA,NA,2048041.3546875
"M479T1966",478.715754485874,478.71565039948,478.715928419663,1965.715,1959.09,1972.55,26,17,NA,215599.649556362,764883.702929681,NA,NA,NA,1617406.64279494,399964.006562508,1752049.47541014,2224872.85839842,1018319.58369141,221072.085039064,NA,NA,424270.94009766,645958.570532232,927068.370820309,1021949.28712003,817927.142343739,362162.91031901,NA,NA,521743.008691402,NA,1709628.53809027,NA,NA,NA,1454791.11489405
"M479T1982",478.715750353996,478.715636341704,478.716112066882,1982.255,1974.94,1993.79,30,18,NA,313471.164015625,569451.568899733,NA,NA,NA,539143.226881523,439152.585677083,1654889.36335228,3728724.06128906,490538.209875009,769068.674062499,NA,NA,461486.942437494,446831.779166664,882015.984218747,648106.104799092,1274601.95877604,368661.69359376,NA,NA,553943.35333333,2198114.80958233,1179657.80000003,NA,NA,NA,529158.153808594
